$2022/12/02 09:09:40,47772.38,3.14,35.3,70, 0.677, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.12,  280.26,#1 221202 090942 N38 25.7369 E141 59.0782 057.4 +14.65 058.2 +14.64 215.8 +0.4 M 0000.0 00330 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:10:00,47772.05,3.14,35.3,70, 1.278, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.18,  279.88,#1 221202 091002 N38 25.7807 E141 59.1659 057.6 +14.66 058.1 +14.69 221.1 +0.4 M 0000.0 00332 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:10:20,47771.28,3.14,35.3,69, 1.275, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.20,  279.08,#1 221202 091022 N38 25.8251 E141 59.2531 057.5 +14.68 057.8 +14.83 222.8 +0.4 M 0000.0 00332 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:10:40,47770.39,3.14,35.3,71, 0.864, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.22,  278.17,#1 221202 091042 N38 25.8697 E141 59.3405 057.2 +14.71 057.5 +14.87 230.2 +0.6 M 0000.0 00334 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:11:00,47770.38,3.14,35.3,70, 1.195, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.25,  278.13,#1 221202 091102 N38 25.9156 E141 59.4268 056.7 +14.73 057.0 +14.55 225.0 +0.6 M 0000.0 00337 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:11:20,47769.54,3.13,35.3,69, 1.203, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.32,  277.22,#1 221202 091122 N38 25.9618 E141 59.5127 056.2 +14.74 057.1 +14.50 217.0 +0.7 M 0000.0 00335 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:11:40,47768.29,3.14,35.3,70, 1.035, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.36,  275.93,#1 221202 091142 N38 26.0079 E141 59.5983 055.7 +14.72 057.9 +14.67 197.8 +0.6 M 0000.0 00342 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:12:00,47766.93,3.14,35.3,70, 0.746, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.43,  274.50,#1 221202 091202 N38 26.0532 E141 59.6845 055.8 +14.69 059.2 +14.89 196.8 +0.7 M 0000.0 00346 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:12:20,47767.14,3.14,35.3,70, 1.215, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.45,  274.69,#1 221202 091222 N38 26.0973 E141 59.7715 056.4 +14.67 059.4 +14.82 207.4 +0.6 M 0000.0 00348 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:12:40,47766.96,3.14,35.3,69, 1.242, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.47,  274.49,#1 221202 091242 N38 26.1410 E141 59.8584 057.0 +14.64 059.3 +14.48 242.6 +0.6 M 0000.0 00351 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:13:00,47766.24,3.14,35.3,70, 0.742, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.51,  273.73,#1 221202 091302 N38 26.1847 E141 59.9456 057.4 +14.62 058.8 +14.71 265.9 +0.6 M 0000.0 00352 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:13:20,47765.25,3.14,35.3,70, 0.870, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.52,  272.73,#1 221202 091322 N38 26.2290 E142 00.0325 057.3 +14.62 059.0 +14.60 274.4 +0.5 M 0000.0 00351 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:13:40,47764.63,3.14,35.3,69, 1.221, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.56,  272.07,#1 221202 091342 N38 26.2730 E142 00.1197 057.3 +14.65 059.2 +14.70 295.8 +0.4 M 0000.0 00358 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:14:00,47763.91,3.14,35.3,70, 0.993, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.61,  271.30,#1 221202 091402 N38 26.3173 E142 00.2071 057.2 +14.67 059.5 +14.84 281.8 +0.4 M 0000.0 00360 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
